id_cliente,probabilidad_compra_lujo,segmento_score,accion_recomendada,sexo,edad,ciudad,nivel_ingreso,total_pedidos,gasto_total_neto,gasto_lujo_neto,gasto_lujo_share,luxury_order_share,recencia_dias,antiguedad_cliente_dias,pedidos_por_mes,ticket_medio_pedido
2047,0.5107628423683105,medio,Retargeting con catálogo premium,M,66.0,Lima,bajo,5,2355.19,556.5,0.23628666901608786,0.2,1,133,1.6666666666666667,471.038
156,0.5106547489136852,medio,Retargeting con catálogo premium,M,45.0,Bogotá,medio,6,2496.3900000000003,1074.29,0.4303374072160199,0.16666666666666666,12,169,2.0,416.06500000000005
1166,0.509988436332151,medio,Retargeting con catálogo premium,M,64.0,Bogotá,medio,2,1904.26,1559.84,0.8191318412401667,0.5,32,270,1.0,952.13
305,0.5099283839457616,medio,Retargeting con catálogo premium,M,18.0,Buenos Aires,medio,3,4040.9700000000003,1669.55,0.41315575220800943,0.6666666666666666,5,103,1.5,1346.99
1736,0.5093623950844496,medio,Retargeting con catálogo premium,M,63.0,Buenos Aires,bajo,3,1957.38,752.09,0.38423300534387805,0.3333333333333333,2,107,1.0,652.46
1711,0.5090763905318731,medio,Retargeting con catálogo premium,F,43.0,Lima,medio,2,2006.01,1239.09,0.6176888450207128,0.5,3,199,1.0,1003.005
2051,0.5073690183976862,medio,Retargeting con catálogo premium,M,36.0,Buenos Aires,bajo,8,5587.5,2184.25,0.390917225950783,0.375,1,171,1.3333333333333333,698.4375
843,0.5072681499866623,medio,Retargeting con catálogo premium,F,52.0,Santiago,alto,3,2715.8,1262.5900000000001,0.46490536858384274,0.6666666666666666,47,116,1.5,905.2666666666668
2343,0.5072177540644784,medio,Retargeting con catálogo premium,F,52.0,Santiago,medio,6,5817.74,2321.21,0.3989882669215194,0.16666666666666666,1,141,1.5,969.6233333333333
2203,0.5068349697561523,medio,Retargeting con catálogo premium,F,35.0,Buenos Aires,bajo,4,3962.07,2654.4300000000003,0.6699603994881463,0.5,2,123,1.3333333333333333,990.5175
2469,0.5067220647676196,medio,Retargeting con catálogo premium,F,50.0,Lima,medio,3,2240.47,1318.1399999999999,0.5883319125005021,0.3333333333333333,5,124,1.5,746.8233333333334
180,0.506331892841678,medio,Retargeting con catálogo premium,F,35.0,Bogotá,bajo,2,2225.4,1792.8,0.8056079805877594,1.0,74,216,1.0,1112.6999999999998
1813,0.5062288542224459,medio,Retargeting con catálogo premium,F,19.0,Bogotá,bajo,5,3590.0,1179.85,0.32864902506963783,0.2,34,186,1.0,718.0
690,0.5061982974863973,medio,Retargeting con catálogo premium,M,69.0,CDMX,medio,2,726.26,668.39,0.9203177925260926,0.5,2,264,1.0,363.13
1363,0.5061144379433233,medio,Retargeting con catálogo premium,F,61.0,Lima,medio,2,291.93,0.0,0.0,0.0,66,141,1.0,145.965
415,0.5060437497156001,medio,Retargeting con catálogo premium,F,43.0,Bogotá,alto,2,775.28,0.0,0.0,0.0,118,119,2.0,387.64
223,0.5054821880693268,medio,Retargeting con catálogo premium,M,64.0,Quito,alto,2,2498.71,1882.1100000000001,0.7532326680567173,0.5,114,131,1.0,1249.355
849,0.5052263140076131,medio,Retargeting con catálogo premium,F,21.0,Bogotá,bajo,4,3472.6800000000003,1836.8400000000001,0.528940184526072,0.75,3,159,1.3333333333333333,868.1700000000001
1400,0.5050990784936438,medio,Retargeting con catálogo premium,F,19.0,Quito,medio,3,1184.73,408.9,0.34514193107290264,0.3333333333333333,2,108,1.5,394.91
559,0.5048939687611309,medio,Retargeting con catálogo premium,M,56.0,Quito,bajo,3,1550.55,0.0,0.0,0.0,16,116,1.0,516.85
495,0.5043378526011786,medio,Retargeting con catálogo premium,F,64.0,Bogotá,medio,3,1686.6399999999999,0.0,0.0,0.0,34,144,1.5,562.2133333333333
86,0.5038078687404892,medio,Retargeting con catálogo premium,F,23.0,Quito,alto,10,6662.89,2689.92,0.4037167055136735,0.4,0,193,2.0,666.289
2266,0.5037646107999223,medio,Retargeting con catálogo premium,F,36.0,Bogotá,alto,6,4316.43,3399.56,0.7875860375356486,0.5,25,160,1.5,719.4050000000001
275,0.503510440447493,medio,Retargeting con catálogo premium,F,68.0,Santiago,medio,5,2320.4,671.98,0.28959662127219443,0.2,2,161,1.25,464.08000000000004
1798,0.5018419856085822,medio,Retargeting con catálogo premium,M,68.0,CDMX,bajo,2,1171.9099999999999,464.58,0.3964297599645024,0.5,153,185,1.0,585.9549999999999
1512,0.5017108184569112,medio,Retargeting con catálogo premium,F,23.0,CDMX,medio,3,2333.03,1619.25,0.6940545128009498,0.6666666666666666,90,191,1.0,777.6766666666667
431,0.5013729513122447,medio,Retargeting con catálogo premium,F,67.0,Buenos Aires,medio,2,1259.56,0.0,0.0,0.0,39,114,1.0,629.78
111,0.5012266756774444,medio,Retargeting con catálogo premium,M,31.0,Bogotá,medio,3,2719.43,0.0,0.0,0.0,2,121,1.0,906.4766666666666
255,0.5007638954387177,medio,Retargeting con catálogo premium,F,64.0,Monterrey,medio,1,859.4200000000001,612.69,0.7129110330222709,1.0,130,130,1.0,859.4200000000001
1823,0.50052237533566,medio,Retargeting con catálogo premium,M,54.0,Bogotá,bajo,2,3895.48,3254.96,0.8355735365089797,0.5,90,176,1.0,1947.74
628,0.5005162011019566,medio,Retargeting con catálogo premium,M,33.0,Bogotá,medio,2,2242.4900000000002,1663.8200000000002,0.7419520265419244,0.5,160,182,1.0,1121.2450000000001
2013,0.5002651814571892,medio,Retargeting con catálogo premium,M,69.0,Bogotá,medio,8,6273.23,3899.4700000000003,0.621604819207968,0.375,4,212,1.3333333333333333,784.15375
1264,0.49998319431352756,medio,Retargeting con catálogo premium,F,37.0,Santiago,medio,3,1208.14,0.0,0.0,0.0,4,140,1.5,402.7133333333333
306,0.4993735128091046,medio,Retargeting con catálogo premium,F,25.0,Lima,medio,3,1185.6000000000001,0.0,0.0,0.0,2,115,1.0,395.2
2299,0.4987933799484259,medio,Retargeting con catálogo premium,F,39.0,Buenos Aires,medio,5,2341.08,902.02,0.3853008013395527,0.2,3,119,1.6666666666666667,468.216
2149,0.4982015571663513,medio,Retargeting con catálogo premium,M,46.0,Buenos Aires,bajo,10,12878.89,8956.76,0.6954605559951208,0.5,4,232,1.6666666666666667,1287.889
250,0.4980624232941887,medio,Retargeting con catálogo premium,F,54.0,Quito,medio,5,971.1800000000001,0.0,0.0,0.0,0,67,2.5,194.23600000000002
1547,0.4971474023542054,medio,Retargeting con catálogo premium,M,31.0,CDMX,alto,3,4215.65,2647.21,0.6279482404848601,0.6666666666666666,30,165,1.5,1405.2166666666665
113,0.4967673186141299,medio,Retargeting con catálogo premium,M,35.0,Santiago,medio,4,1938.53,0.0,0.0,0.0,53,155,1.0,484.6325
2117,0.4962825641513895,medio,Retargeting con catálogo premium,F,52.0,Bogotá,medio,5,6967.07,4295.3099999999995,0.6165159816106339,0.6,0,142,1.6666666666666667,1393.414
754,0.49573475830158464,medio,Retargeting con catálogo premium,M,45.0,Quito,bajo,7,4483.66,2088.19,0.46573335177065167,0.2857142857142857,2,162,1.75,640.5228571428571
2345,0.49517158046017895,medio,Retargeting con catálogo premium,F,20.0,CDMX,bajo,2,793.5,0.0,0.0,0.0,76,156,1.0,396.75
1940,0.4951275237911116,medio,Retargeting con catálogo premium,F,30.0,Santiago,medio,2,464.91,0.0,0.0,0.0,1,213,1.0,232.455
1174,0.4950115156253263,medio,Retargeting con catálogo premium,F,26.0,Bogotá,bajo,4,3002.6400000000003,2431.88,0.8099139423973569,0.75,107,167,2.0,750.66
1138,0.4947130614203854,medio,Retargeting con catálogo premium,M,39.0,Lima,bajo,6,5932.530000000001,4231.38,0.7132505018937957,0.6666666666666666,3,173,2.0,988.7550000000001
1330,0.49424560406623785,medio,Retargeting con catálogo premium,F,57.0,Lima,medio,7,6548.1,4883.86,0.7458438325621172,0.5714285714285714,1,182,1.4,935.4428571428572
1706,0.4942394789954341,medio,Retargeting con catálogo premium,M,66.0,Lima,alto,1,383.17999999999995,0.0,0.0,0.0,168,168,1.0,383.17999999999995
651,0.4936450221322438,medio,Retargeting con catálogo premium,F,23.0,Buenos Aires,medio,2,716.12,0.0,0.0,0.0,24,132,1.0,358.06
2412,0.49357497123766336,medio,Retargeting con catálogo premium,F,32.0,Monterrey,medio,3,2661.17,1664.8300000000002,0.6256007695863098,0.6666666666666666,52,137,1.0,887.0566666666667
882,0.4934735967933672,medio,Retargeting con catálogo premium,M,25.0,Bogotá,alto,4,1261.5,464.59,0.3682837891399128,0.25,3,154,1.0,315.375
176,0.49332201864981384,medio,Retargeting con catálogo premium,M,68.0,Bogotá,alto,3,4396.02,3714.6800000000003,0.8450098043230012,0.6666666666666666,17,143,1.5,1465.3400000000001
356,0.4932070112100596,medio,Retargeting con catálogo premium,F,48.0,Monterrey,bajo,15,14080.619999999999,7969.19,0.5659686860379728,0.5333333333333333,2,264,2.142857142857143,938.7080000000001
1731,0.4926149894507704,medio,Retargeting con catálogo premium,M,28.0,CDMX,medio,2,442.06,0.0,0.0,0.0,14,220,1.0,221.03
203,0.4924172181395037,medio,Retargeting con catálogo premium,F,31.0,Santiago,alto,6,7538.46,5642.289999999999,0.7484671935647332,0.6666666666666666,3,171,1.5,1256.41
2162,0.4923698870545853,medio,Retargeting con catálogo premium,F,48.0,Monterrey,alto,5,3638.81,1453.28,0.3993833148749179,0.6,5,96,1.25,727.762
538,0.4921778043525392,medio,Retargeting con catálogo premium,F,39.0,CDMX,bajo,1,509.03999999999996,0.0,0.0,0.0,169,169,1.0,509.03999999999996
517,0.49215016953762436,medio,Retargeting con catálogo premium,M,41.0,Santiago,bajo,3,3553.81,1907.9199999999998,0.5368660676851041,1.0,2,143,1.5,1184.6033333333332
1680,0.4915961922266894,medio,Retargeting con catálogo premium,M,42.0,Santiago,alto,4,2463.1400000000003,1013.75,0.41156816096527193,0.5,0,4,4.0,615.7850000000001
397,0.49155559699251206,medio,Retargeting con catálogo premium,M,28.0,Quito,medio,3,3197.3599999999997,1479.57,0.46274739159806844,0.6666666666666666,74,179,1.5,1065.7866666666666
1645,0.4914797594437188,medio,Retargeting con catálogo premium,F,58.0,CDMX,medio,3,1237.23,396.51,0.3204820445672995,0.3333333333333333,111,210,1.0,412.41
710,0.4914327698932728,medio,Retargeting con catálogo premium,M,31.0,Santiago,alto,4,4205.27,3171.35,0.754137070865842,0.75,4,133,1.3333333333333333,1051.3175
1288,0.49141089622531275,medio,Retargeting con catálogo premium,M,29.0,CDMX,medio,9,8246.880000000001,5234.16,0.6346836621849716,0.4444444444444444,4,214,1.2857142857142858,916.3200000000002
1490,0.4910624217632844,medio,Retargeting con catálogo premium,F,28.0,CDMX,alto,1,443.45000000000005,0.0,0.0,0.0,118,118,1.0,443.45000000000005
1361,0.4910443577553082,medio,Retargeting con catálogo premium,M,20.0,Monterrey,medio,2,348.5,0.0,0.0,0.0,22,165,1.0,174.25
1772,0.49102363454815123,medio,Retargeting con catálogo premium,F,53.0,Buenos Aires,bajo,6,5460.5599999999995,3338.5299999999997,0.6113896743191175,0.6666666666666666,55,192,1.5,910.0933333333332
1338,0.49097894155539934,medio,Retargeting con catálogo premium,M,38.0,Monterrey,bajo,6,6206.48,5128.59,0.8263282891429603,0.6666666666666666,0,169,2.0,1034.4133333333334
1056,0.4906068744551191,medio,Retargeting con catálogo premium,F,61.0,Buenos Aires,medio,3,1588.16,560.29,0.35279191013499894,0.3333333333333333,1,113,1.5,529.3866666666667
1704,0.4904780190537833,medio,Retargeting con catálogo premium,F,66.0,Quito,alto,3,1360.86,0.0,0.0,0.0,4,74,1.5,453.61999999999995
1141,0.4901585387559426,medio,Retargeting con catálogo premium,M,29.0,Santiago,bajo,2,966.41,0.0,0.0,0.0,16,217,1.0,483.205
1561,0.4901052785222222,medio,Retargeting con catálogo premium,F,55.0,Lima,medio,2,836.8699999999999,341.39,0.40793671657485636,0.5,4,207,1.0,418.43499999999995
1975,0.4898917376097305,medio,Retargeting con catálogo premium,M,57.0,CDMX,alto,1,481.73,0.0,0.0,0.0,149,149,1.0,481.73
554,0.4896794134076269,medio,Retargeting con catálogo premium,M,24.0,CDMX,alto,4,3205.29,1014.53,0.31651738220254644,0.25,2,147,1.0,801.3225
890,0.4894433019878782,medio,Retargeting con catálogo premium,F,62.0,Lima,bajo,3,2974.7200000000003,2260.0,0.759735370051635,0.3333333333333333,69,171,1.5,991.5733333333334
1008,0.48941616790994924,medio,Retargeting con catálogo premium,F,24.0,Santiago,bajo,2,3582.49,3174.17,0.8860234082998139,1.0,6,198,1.0,1791.245
2417,0.48932800137013976,medio,Retargeting con catálogo premium,M,43.0,Bogotá,bajo,4,3500.7200000000003,3029.74,0.8654619621106514,0.5,3,156,2.0,875.1800000000001
5,0.4888729931474849,medio,Retargeting con catálogo premium,F,31.0,CDMX,medio,7,2208.16,830.27,0.37600083327295125,0.2857142857142857,1,131,2.3333333333333335,315.45142857142855
2106,0.4882503252015299,medio,Retargeting con catálogo premium,M,57.0,Lima,bajo,2,839.6500000000001,445.49,0.5305663073899839,0.5,117,210,1.0,419.825
2476,0.4881540915191106,medio,Retargeting con catálogo premium,F,38.0,CDMX,medio,8,8901.49,6137.25,0.6894632246960902,0.75,1,199,2.0,1112.68625
238,0.4880529559960628,medio,Retargeting con catálogo premium,M,37.0,Bogotá,bajo,4,2331.9,0.0,0.0,0.0,3,157,1.0,582.9749999999999
1702,0.4878637084309385,medio,Retargeting con catálogo premium,M,30.0,Bogotá,bajo,3,2920.7799999999997,1507.8,0.5162319654338909,0.3333333333333333,77,205,1.0,973.5933333333332
644,0.4878190526565074,medio,Retargeting con catálogo premium,F,37.0,CDMX,medio,6,8236.89,5938.34,0.7209444341250157,0.6666666666666666,28,173,1.5,1372.8149999999998
956,0.4876036469105818,medio,Retargeting con catálogo premium,F,38.0,Buenos Aires,medio,3,2903.1800000000003,1371.17,0.4722993407229314,0.3333333333333333,4,102,1.0,967.7266666666668
511,0.487382978821026,medio,Retargeting con catálogo premium,F,66.0,CDMX,bajo,4,1345.77,589.44,0.4379946053188881,0.25,149,222,1.3333333333333333,336.4425
743,0.48733934744432295,medio,Retargeting con catálogo premium,M,25.0,Lima,medio,9,9882.210000000001,5754.37,0.5822958629699226,0.4444444444444444,4,211,1.8,1098.0233333333333
1375,0.4863926182281182,medio,Retargeting con catálogo premium,F,36.0,Quito,bajo,9,4698.68,2444.77,0.5203099593928507,0.3333333333333333,77,258,1.8,522.0755555555556
1977,0.4863402090784945,medio,Retargeting con catálogo premium,F,41.0,CDMX,alto,6,5002.99,3473.0299999999997,0.6941908738574333,0.3333333333333333,2,146,2.0,833.8316666666666
1797,0.48604762508806054,medio,Retargeting con catálogo premium,F,35.0,Quito,medio,4,2352.81,430.01,0.1827644391174808,0.25,53,155,1.0,588.2025
1437,0.4860132898713361,medio,Retargeting con catálogo premium,M,21.0,Lima,medio,11,7979.25,6026.860000000001,0.7553166024375725,0.36363636363636365,0,241,1.8333333333333333,725.3863636363636
2007,0.48561130516393924,medio,Retargeting con catálogo premium,M,68.0,Buenos Aires,medio,8,8040.49,6538.83,0.8132377504356078,0.75,0,199,1.6,1005.06125
2472,0.48512201906143937,medio,Retargeting con catálogo premium,M,44.0,Quito,medio,6,5403.9400000000005,3753.12,0.6945154831474812,0.6666666666666666,2,182,1.2,900.6566666666668
232,0.4849039464172824,medio,Retargeting con catálogo premium,M,27.0,Lima,bajo,8,9572.93,7166.4,0.7486109268531159,0.75,49,221,1.6,1196.61625
1476,0.48438825866630986,medio,Retargeting con catálogo premium,M,43.0,CDMX,alto,8,9915.9,8093.38,0.8162022610151374,0.75,3,224,2.0,1239.4875
89,0.48435821899054765,medio,Retargeting con catálogo premium,M,48.0,Monterrey,alto,4,3132.03,616.83,0.1969425580214749,0.25,1,102,1.3333333333333333,783.0075
1881,0.48363067577649765,medio,Retargeting con catálogo premium,M,66.0,Quito,medio,6,5550.79,2718.79,0.4898023524579384,0.3333333333333333,2,159,1.2,925.1316666666667
481,0.4833428243502659,medio,Retargeting con catálogo premium,M,30.0,Buenos Aires,alto,5,4479.71,1777.63,0.39681809760006787,0.6,33,148,1.25,895.942
1632,0.4828703233382732,medio,Retargeting con catálogo premium,F,41.0,Bogotá,medio,4,3007.28,2298.6000000000004,0.7643451890080073,0.25,0,201,1.3333333333333333,751.82
2456,0.48262677995205217,medio,Retargeting con catálogo premium,F,64.0,Quito,medio,5,3216.79,1792.29,0.5571672381473456,0.4,123,162,2.5,643.358
28,0.48246313348494263,medio,Retargeting con catálogo premium,M,48.0,Bogotá,medio,1,812.97,460.14,0.5659987453411565,1.0,185,185,1.0,812.97
811,0.4820893189352201,medio,Retargeting con catálogo premium,F,24.0,Buenos Aires,medio,4,3756.16,952.61,0.25361273215198504,0.25,2,108,1.3333333333333333,939.04
14,0.48202650092178867,medio,Retargeting con catálogo premium,F,39.0,CDMX,bajo,4,6751.07,5652.77,0.8373146775251924,1.0,53,193,1.0,1687.7675
2342,0.48147534734849806,medio,Retargeting con catálogo premium,F,27.0,CDMX,bajo,6,7743.8099999999995,5403.96,0.6978425348762431,0.6666666666666666,41,231,1.5,1290.635
1691,0.4808035074476351,medio,Retargeting con catálogo premium,M,46.0,Bogotá,medio,4,8000.7,7235.97,0.9044171135025686,1.0,2,179,1.3333333333333333,2000.175
2116,0.48060949154453325,medio,Retargeting con catálogo premium,M,28.0,Santiago,bajo,4,2226.29,1450.63,0.6515907631081306,0.25,2,185,1.3333333333333333,556.5725000000001
923,0.4806035408480658,medio,Retargeting con catálogo premium,F,45.0,Santiago,medio,2,1499.1,0.0,0.0,0.0,63,170,1.0,749.55
1390,0.4805962486215313,medio,Retargeting con catálogo premium,F,64.0,Monterrey,alto,3,4199.79,3342.86,0.7959588455613257,0.6666666666666666,0,157,1.0,1399.93
2324,0.48057470827675186,medio,Retargeting con catálogo premium,M,60.0,Monterrey,alto,6,3996.58,2459.41,0.6153786487446766,0.5,34,211,1.2,666.0966666666667
514,0.480526557251579,medio,Retargeting con catálogo premium,M,54.0,Santiago,medio,4,2739.6400000000003,1490.15,0.5439218291454352,0.25,4,187,1.0,684.9100000000001
107,0.4804679976821863,medio,Retargeting con catálogo premium,M,43.0,Quito,medio,5,2897.65,1557.6100000000001,0.5375424913291805,0.6,1,187,1.25,579.53
1462,0.4801300292993962,medio,Retargeting con catálogo premium,F,28.0,Bogotá,alto,6,3033.11,702.16,0.23149836306629168,0.16666666666666666,0,147,1.5,505.5183333333334
2011,0.47959526723381163,medio,Retargeting con catálogo premium,F,61.0,Buenos Aires,bajo,2,2766.15,1876.43,0.6783543914827468,0.5,3,153,1.0,1383.075
155,0.4795749226757954,medio,Retargeting con catálogo premium,F,21.0,Santiago,medio,4,1791.31,260.63,0.14549687100501868,0.25,1,149,1.3333333333333333,447.82750000000004
1673,0.47891826227336554,medio,Retargeting con catálogo premium,M,58.0,CDMX,alto,4,1260.23,0.0,0.0,0.0,0,80,2.0,315.0575
1810,0.4784631493084992,medio,Retargeting con catálogo premium,M,33.0,Buenos Aires,medio,2,1628.71,1243.33,0.7633832910708475,0.5,71,226,1.0,814.355
1012,0.47794670587602184,medio,Retargeting con catálogo premium,F,28.0,Buenos Aires,alto,2,583.39,0.0,0.0,0.0,66,155,1.0,291.695
588,0.4776728624344547,medio,Retargeting con catálogo premium,F,30.0,Bogotá,bajo,4,3624.84,2352.79,0.6490741660321558,1.0,24,180,1.3333333333333333,906.21
363,0.47752635058005477,medio,Retargeting con catálogo premium,F,21.0,Quito,alto,5,5134.8099999999995,4373.75,0.8517841945466338,0.6,3,170,1.25,1026.962
1315,0.4770081664671624,medio,Retargeting con catálogo premium,M,22.0,Buenos Aires,bajo,2,2354.51,1610.1,0.6838365519789679,1.0,109,164,1.0,1177.255
216,0.47672586415900986,medio,Retargeting con catálogo premium,F,22.0,Buenos Aires,bajo,2,3280.01,1929.72,0.5883274746113578,0.5,87,168,1.0,1640.0049999999999
2295,0.47648074422734454,medio,Retargeting con catálogo premium,M,26.0,Bogotá,alto,4,2419.7000000000003,805.61,0.33293796751663424,0.25,5,180,1.0,604.9250000000001
789,0.4764427581698366,medio,Retargeting con catálogo premium,M,68.0,CDMX,bajo,10,9760.79,5389.61,0.5521694453010463,0.6,4,242,1.4285714285714286,976.079
1110,0.47619655294126395,medio,Retargeting con catálogo premium,F,38.0,CDMX,medio,4,4363.55,2909.3,0.6667277789872925,0.5,2,142,1.3333333333333333,1090.8875
2491,0.47615172827898056,medio,Retargeting con catálogo premium,F,23.0,Buenos Aires,bajo,2,1794.79,1571.6,0.875645618707481,0.5,34,225,1.0,897.395
1226,0.47609974563243784,medio,Retargeting con catálogo premium,M,47.0,CDMX,bajo,5,4011.7599999999998,3176.06,0.7916874389295472,0.4,1,189,1.6666666666666667,802.352
1599,0.4760292664356943,medio,Retargeting con catálogo premium,M,21.0,CDMX,bajo,2,921.6700000000001,0.0,0.0,0.0,38,204,1.0,460.83500000000004
696,0.4758012393013211,medio,Retargeting con catálogo premium,M,55.0,Buenos Aires,medio,9,7145.51,3592.32,0.5027380830759456,0.2222222222222222,0,208,1.8,793.9455555555555
1211,0.4756533271489446,medio,Retargeting con catálogo premium,F,67.0,Buenos Aires,bajo,7,5939.5,3069.22,0.5167472009428403,0.42857142857142855,1,170,1.4,848.5
